".d???l?b?g","電線・ケーブル > マイクロホン用コード","EMMEES1.254|エコマイクロホンコード　１００ｍ巻","EMMEES1.254"," 
 規格：EMMVV-S　1.25゜-4芯
 入数：1
 単位：巻
 ","36504.0","1","","http://www.denzai-net.jp/item_wire-cable/EMMEES1_254.htm",""
".d???l?b?g","電線・ケーブル > 600V・EM-LMCF（WL1）","600VEM-LMCF(WL1)325SQ|口出用ポリエチ絶縁電線","600VEM-LMCF(WL1)325SQ"," 
 規格：600V　EM-LMCF(WL1)　325SQ　仕上外径32.2mm　質量3350(kg/km)　導体最高許容温度90℃
 入数：1
 単位：m
 ","5626.0","1","","http://www.denzai-net.jp/item_wire-cable/600VEM-LMCF%28WL1%29325SQ.htm","この商品は10m以上から切り売り可能です。"
".d???l?b?g","電線・ケーブル > ビニル平型コード(VFF)","VFFR0.752100BK|ビニル平型コード１００ｍ巻","VFFR0.752100BK"," 
 規格：0.75SQ×2芯　100ｍ巻　黒　仕上外径2.7x5.4mm　質量28(kg/km)　耐熱性60℃
 入数：1
 単位：巻
 ","4104.0","1","","http://www.denzai-net.jp/item_wire-cable/VFFR0_752100BK.htm",""
".d???l?b?g","電線・ケーブル > 珪素ｺﾞﾑ絶縁口出線","LKGB8|珪素ゴム絶縁口出線　１００ｍ巻","LKGB8"," 
 規格：8゜
 入数：1
 単位：巻
 ","404.0","1","","http://www.denzai-net.jp/item_wire-cable/LKGB8.htm",""
".d???l?b?g","電線・ケーブル > VVF・EM-EEF","EMEEF1.63BWG|６００Ｖ平形ポリエチレン絶縁耐燃性ポリエチレンシースケーブル１００ｍ巻　黒白緑","EMEEF1.63BWG"," 
 規格：公団用EM-EEF 1.6MM×3心 100ｍ巻
 入数：1
 単位：巻
 ","11707.0","1","","http://www.denzai-net.jp/item_wire-cable/EMEEF1_63BWG.htm",""
".d???l?b?g","電線・ケーブル > CV・CVT・EM-CE > 耐電圧600Vタイプ","600VCV5.5SQx1C|６００Ｖ架橋ポリエチレン絶縁ビニルシースケーブル","600VCV5.5SQx1C"," 
 規格：600V　CV　5.5SQ×1心(単心)　仕上外径8mm　質量115(kg/km)　定格温度90℃
 入数：1
 単位：m
 ","92.0","1","","http://www.denzai-net.jp/item_wire-cable/600VCV5_5SQx1C.htm","この商品は10m以上から切り売り可能です。"
".d???l?b?g","電線・ケーブル > CV・CVT・EM-CE > 耐電圧3300Vタイプ","3300VCV325SQx1C|３３００Ｖ架橋ポリエチレン絶縁ビニルシースケーブル","3300VCV325SQx1C"," 
 規格：3300V　CV　325SQ×1心(単心)　仕上外径35mm　質量3660(kg/km)　定格温度90℃
 入数：1
 単位：m
 ","4484.0","1","","http://www.denzai-net.jp/item_wire-cable/3300VCV325SQx1C.htm","この商品は10m以上から切り売り可能です。"
".d???l?b?g","電線・ケーブル > CV・CVT・EM-CE > 耐電圧6600Vタイプ","6600VCV100SQx3C|６６００Ｖ架橋ポリエチレン絶縁ビニルシースケーブル","6600VCV100SQx3C"," 
 規格：6600V　CV　100SQ×3心　仕上外径52mm　質量4670(kg/km)　定格温度90℃
 入数：1
 単位：m
 ","5173.0","1","","http://www.denzai-net.jp/item_wire-cable/6600VCV100SQx3C.htm","この商品は10m以上から切り売り可能です。"
".d???l?b?g","電線・ケーブル > IV・EM-IE","KIV0.75BL|６００Ｖ　電気機器用ビニル絶縁電線　青　２００ｍ巻","KIV0.75BL"," 
 規格：0.７5SQ　青　仕上外径2.7mm　質量14(kg/km)　定格温度60℃　
 入数：1
 単位：巻
 ","3024.0","1","","http://www.denzai-net.jp/item_wire-cable/KIV0_75BL.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 配線・配管支持材 > パイラッククリップ","42C|パイラッククリップ　Ｇ４２　電線管支持金具","42C"," 
 規格：電線管支持金具
 入数：1
 単位：組
 ","70.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/42C.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > ダクターチャンネル > その他","DBK50|壁面用チャンネルブラケット","DBK50"," 
 入数：1
 単位：個
 ","1872.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DBK50.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > ダクターチャンネル > 振れ止め金具","DYF3-W3|吊ボルト用振止金具Ｗ３／８　片側用","DYF3-W3"," 
 規格：片側用
 入数：1
 単位：個
 ","122.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DYF3-W3.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 配線・配管支持材 > 二重天井用（野ぶち材）金具","HR69F|吊ボルト他用交差金具　全ネジボルト振止用","HR69F"," 
 規格：全ネジボルト振止用
 入数：1
 単位：個
 ","109.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/HR69F.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > ダクターチャンネル > ケーブル支持金具","K35-1A|ケーブラー　ケーブル支持金具　ダクト用１段受　３０?３５φ","K35-1A"," 
 規格：ダクト用1段受 30-35φ
 入数：1
 単位：個
 ","166.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/K35-1A.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 配線・配管支持材 > FVラック","KF3|軽量鋼ケーブル支持金具　５０個入","KF3"," 
 規格：VVF3C×2
 入数：1
 単位：セット
 ","2106.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/KF3.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 配線・配管支持材 > 基礎ブロック関連","MKB3010|デーワンブロック　Ｌ３００","MKB3010"," 
 規格：HDZダクター+モルタルブロック
 入数：1
 単位：個
 ","2911.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/MKB3010.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 配線・配管支持材 > パイラック関連","PCCP1525-Y|パイラッククリップ保護キャップ","PCCP1525-Y"," 
 規格：イエロー10個入
 入数：1
 単位：袋
 ","350.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/PCCP1525-Y.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 配線・配管支持材 > パイラック","PH1|パイラック１型本体　一般形鋼用","PH1"," 
 規格：一般形鋼用
 入数：1
 単位：個
 ","53.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/PH1.htm",""
".d???l?b?g","TV共聴・インターホン・ナースコールなど弱電機器 > マイク・スピーカー > スピーカー","CP-184A|天井埋込型スピーカーパネル","CP-184A"," 
 規格：丸型
 入数：1
 単位：枚
 ","1512.0","1","","http://www.denzai-net.jp/item_media/CP-184A.htm",""
".d???l?b?g","ランプ > HID（水銀） > BHRF","BHRF100/110V160WH|セルフバラスト水銀ランプ","BHRF100/110V160WH"," 
 規格：100/110V 160W 屋内外
 入数：1
 単位：個
 ","5065.0","1","","http://www.denzai-net.jp/item_lamp/BHRF100_110V160WH.htm",""
".d???l?b?g","住設関連機器 > ジェットタオル","JT-SB116JH-S|ジェットタオル スリム","JT-SB116JH-S"," 
 規格：簡易H付　シルバー　
 入数：1
 単位：台
 ","133920.0","1","","http://www.denzai-net.jp/item_housing/JT-SB116JH-S.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > ねじなし電線管・付属品（EP) > その他","JACP-25|ジョイントＣＰアダプター","JACP-25"," 
 入数：1
 単位：箱
 ","1393.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/JACP-25.htm",""
".d???l?b?g","ブレーカー・タイムスイッチ・開閉器関連 > 安全ブレーカー > 日東工業製","CB32SJA2P15A|安全ブレーカ","CB32SJA2P15A"," 
 規格：2P 2E 15A
 入数：1
 単位：個
 ","1847.0","1","","http://www.denzai-net.jp/item_timeswitch-breaker/CB32SJA2P15A.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > カッチングダクト","BP52-1010L|配線ダクト Ｌ形","BP52-1010L"," 
 規格：4個入
 入数：1
 単位：セット
 ","17496.0","1","","http://www.denzai-net.jp/item_mall-duct/BP52-1010L.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > プラモール・付属品 > コーナージョイント","EMC-2G|コーナージョイント　２号","EMC-2G"," 
 規格：グレー
 入数：1
 単位：袋
 ","1512.0","1","","http://www.denzai-net.jp/item_mall-duct/EMC-2G.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > プラモール・付属品 > 出ズミ","EMD-1T|出ズミ　１号","EMD-1T"," 
 規格：チョコレート
 入数：1
 単位：袋
 ","1285.0","1","","http://www.denzai-net.jp/item_mall-duct/EMD-1T.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > プラモール・付属品 > エンド","EME-2G|エンド　２号","EME-2G"," 
 規格：グレー
 入数：1
 単位：袋
 ","1512.0","1","","http://www.denzai-net.jp/item_mall-duct/EME-2G.htm",""
".d???l?b?g","分電盤・ボックス > メイン75Aタイプ > パナソニック製","BQE37223H|L付75A22+3","BQE37223H"," 
 規格：ＰＶ単３用
 入数：1
 単位：面
 ","49356.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQE37223H.htm",""
".d???l?b?g","分電盤・ボックス > メイン30Aタイプ > パナソニック製","BQRF33102|コンパクト21住宅分電盤","BQRF33102"," 
 規格：30A 10+2
 入数：1
 単位：面
 ","24948.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQRF33102.htm",""
".d???l?b?g","分電盤・ボックス > メイン40Aタイプ > 日東工業製","HCB13E4-124N|HCB形ホーム分電盤SP付","HCB13E4-124N"," 
 規格：40Aメイン 12回路4SP
 入数：1
 単位：面
 ","32616.0","1","","http://www.denzai-net.jp/item_panelboard-box/HCB13E4-124N.htm",""
".d???l?b?g","分電盤・ボックス > メイン50Aタイプ > 日東工業製","HCB13E5-124N|HCB形ホーム分電盤SP付","HCB13E5-124N"," 
 規格：50Aメイン 12回路4SP
 入数：1
 単位：面
 ","32616.0","1","","http://www.denzai-net.jp/item_panelboard-box/HCB13E5-124N.htm",""
".d???l?b?g","分電盤・ボックス > メイン30Aタイプ > 日東工業製","HCB13E53-62|HCB形ホーム分電盤","HCB13E53-62"," 
 規格：30Aメイン 6回路2SP
 入数：1
 単位：面
 ","17172.0","1","","http://www.denzai-net.jp/item_panelboard-box/HCB13E53-62.htm",""
".d???l?b?g","分電盤・ボックス > メイン60Aタイプ > 日東工業製","HCB13E6-124N|HCB形ホーム分電盤SP付","HCB13E6-124N"," 
 規格：60Aメイン 12回路4SP
 入数：1
 単位：面
 ","32616.0","1","","http://www.denzai-net.jp/item_panelboard-box/HCB13E6-124N.htm",""
".d???l?b?g","工具 > その他 > 作業灯(ジェフコム）","PDI-10C|インバーターパランドル 10W 昼光色","PDI-10C"," 
 規格：10W　昼光色
 入数：1
 単位：本
 ","6512.0","1","","http://www.denzai-net.jp/item_tool/PDI-10C.htm",""
".d???l?b?g","工具 > その他 > LED作業灯(ジェフコム）","PLZ-1S|LEDハンディライト","PLZ-1S"," 
 規格：超高輝度LED 1W
 入数：1
 単位：個
 ","828.0","1","","http://www.denzai-net.jp/item_tool/PLZ-1S.htm",""
".d???l?b?g","工具 > その他 > その他(ジェフコム）","SL-JC04|充電池用ソーラーチャージャー 充電池なし","SL-JC04"," 
 規格：チャージャー　充電池なし
 入数：1
 単位：台
 ","827.0","1","","http://www.denzai-net.jp/item_tool/SL-JC04.htm",""
".d???l?b?g","工具 > スプレー・ケミカル製品 > ジェフコム製品","ZS-300|亜鉛メッキスプレー シルバー色","ZS-300"," 
 規格：シルバー色
 入数：1
 単位：本
 ","1361.0","1","","http://www.denzai-net.jp/item_tool/ZS-300.htm",""
".d???l?b?g","工具 > 空調工具 > その他","VP50E|エンビカッター","VP50E"," 
 規格：全長　280ミリ 重量580g、 硬質塩化ビニル管　VP50まで　HIVP管　HIVP50まで
 入数：1
 単位：個
 ","11988.0","1","","http://www.denzai-net.jp/item_tool/VP50E.htm",""
".d???l?b?g","工具 > スプレー・ケミカル製品 > その他","KPT-A2R|雨でもマーカー　５本入","KPT-A2R"," 
 規格：赤
 入数：1
 単位：セット
 ","1566.0","1","","http://www.denzai-net.jp/item_tool/KPT-A2R.htm",""
".d???l?b?g","工具 > 安全保護具 > その他","USH-2SB|ＵＳメット　シールドタイプ","USH-2SB"," 
 規格：墜落用スチロール入 青
 入数：1
 単位：個
 ","7895.0","1","","http://www.denzai-net.jp/item_tool/USH-2SB.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > ワゴ","WGX-4|WGX-4｜クリア×青　差込コネクタ 4極（100個入）","WGX-4"," 
 規格：ワゴクリア 100個入
 入数：1
 単位：箱
 ","1793.0","1","","http://www.denzai-net.jp/item_tape/WGX-4.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 高圧端末処理材","612|アサヒパツト 6KV 屋内型","612"," 
 規格：22-38SQ用
 入数：1
 単位：組
 ","11448.0","1","","http://www.denzai-net.jp/item_tape/612.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > ヒューズ","CUF25055|銅爪付ヒューズ　250A 55ミリ　10個入","CUF25055"," 
 規格：250A 55ミリ　10個入
 入数：1
 単位：箱
 ","1879.0","1","","http://www.denzai-net.jp/item_tape/CUF25055.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > スリーブ","CUS23|銅管スリーブ 3号 2.6_3.2 50本セット","CUS23"," 
 規格：2.6_3.2
 入数：1
 単位：セット
 ","2592.0","1","","http://www.denzai-net.jp/item_tape/CUS23.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 端子台","T1010|組端子台 カバー付 10P 250V 10A","T1010"," 
 規格：カバー付 10P 250V 10A
 入数：1
 単位：個
 ","486.0","1","","http://www.denzai-net.jp/item_tape/T1010.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > その他 > アース関連","E7500|E7500｜リード付単一アース棒 7φ×500","E7500"," 
 規格：7φ×500
 入数：1
 単位：本
 ","540.0","1","","http://www.denzai-net.jp/item_tape/E7500.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > パテ","MSN18CWW|トウシンシーラー(W) 白1kg","MSN18CWW"," 
 規格：白1ｋｇ
 入数：1
 単位：個
 ","575.0","1","","http://www.denzai-net.jp/item_tape/MSN18CWW.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 自在ブッシュ","TG-032|ナイロンブッシュ(自在ブッシュ) 内幅3.2ミリ L253ミリ","TG-032"," 
 規格：内幅3.2ミリ L253ミリ
 入数：1
 単位：本
 ","23.0","1","","http://www.denzai-net.jp/item_tape/TG-032.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 圧着端子 > 裸圧着端子","0.75Y-3.5|裸先開型圧着端子 100個入","0.75Y-3.5"," 
 規格：Y型 0.75Y-3.5
 入数：1
 単位：箱
 ","289.0","1","","http://www.denzai-net.jp/item_tape/0_75Y-3_5.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 圧着端子 > 圧着銅管端子","D180A|圧着銅管端子D型 穴アリ","D180A"," 
 規格：D-180A
 入数：1
 単位：個
 ","1750.0","1","","http://www.denzai-net.jp/item_tape/D180A.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 圧着端子 > 絶縁被覆付閉端接続子","EC2-3|被覆付閉端接続子","EC2-3"," 
 規格：EC型1.0?3.0゜100個
 入数：1
 単位：袋
 ","600.0","1","","http://www.denzai-net.jp/item_tape/EC2-3.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 圧着端子 > 差込型電線コネクタ","PTW-20|プライヤータップコネクタ 100コ入","PTW-20"," 
 規格：ダブルライン接続 2.0 青
 入数：1
 単位：箱
 ","2020.0","1","","http://www.denzai-net.jp/item_tape/PTW-20.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 圧着端子 > 絶縁被覆付圧着端子","SR2-4C|防水形圧着端子100コ入","SR2-4C"," 
 規格：2-4C 青透明
 入数：1
 単位：箱
 ","5692.0","1","","http://www.denzai-net.jp/item_tape/SR2-4C.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 圧着端子 > T型コネクタ","T190|分岐接続用T型コネクタ","T190"," 
 規格：適応電線155-190゜
 入数：1
 単位：個
 ","540.0","1","","http://www.denzai-net.jp/item_tape/T190.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 圧着端子 > 絶縁被覆付圧着スリーブ","TGNB-5.5|被覆付圧着スリーブ100コ入","TGNB-5.5"," 
 規格：突合せTG型 B-5.5
 入数：1
 単位：箱
 ","2063.0","1","","http://www.denzai-net.jp/item_tape/TGNB-5_5.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 絶縁キャップ","TIC0.5Y|絶縁キャップ 黄 1000個入","TIC0.5Y"," 
 規格：裸端子用 0.5゜用
 入数：1
 単位：袋
 ","2084.0","1","","http://www.denzai-net.jp/item_tape/TIC0_5Y.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 圧着端子 > 差込型接続端子","TMEDN280809-F|差込型接続端子 F型100コ入","TMEDN280809-F"," 
 規格：絶縁ナイロン被覆 赤透明
 入数：1
 単位：箱
 ","1166.0","1","","http://www.denzai-net.jp/item_tape/TMEDN280809-F.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ワゴンモール > クロス","OPX-8J|ＯＰ８用クロス","OPX-8J"," 
 規格：釘穴加工 ベージュ
 入数：1
 単位：個
 ","562.0","1","","http://www.denzai-net.jp/item_mall-duct/OPX-8J.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 薄鋼電線管・付属品（CP） > アースクランプ","EA019|19 アースクランプ","EA019"," 
 規格：19
 入数：1
 単位：枚
 ","45.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/EA019.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 薄鋼電線管・付属品（CP） > サンピーキャップ","PEC019|19 パイプエンドキャップ","PEC019"," 
 規格：ワインレッド 19
 入数：1
 単位：個
 ","17.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/PEC019.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 薄鋼電線管・付属品（CP） > ターミナルキャップ","TC019|１９　ターミナルキャップ","TC019"," 
 規格：19
 入数：1
 単位：個
 ","675.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/TC019.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 薄鋼電線管・付属品（CP） > ユニオンカップリング","UCZ019|ＨＤＺ　１９　ユニオンカップリング","UCZ019"," 
 規格：19 HDZ
 入数：1
 単位：個
 ","378.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/UCZ019.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > ダクターチャンネル > エンド・保護キャップ","DLE3NP|端末保護キャップ","DLE3NP"," 
 規格：ボルト・ナット用W3/8(M10)
 入数：1
 単位：個
 ","30.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DLE3NP.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > ダクターチャンネル > ハンガー吊金具","DLESUA|Eハンガー吊り金具用当板","DLESUA"," 
 規格：ステンレス
 入数：1
 単位：個
 ","171.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DLESUA.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > アウトレットボックス・塗代カバー（樹脂製）","DM38122|露出スイッチボックス","DM38122"," 
 規格：1個用1方出 22
 入数：1
 単位：個
 ","319.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DM38122.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > スライドボックス","DM802|配管取付枠 2コ用","DM802"," 
 規格：2コ用
 入数：1
 単位：個
 ","166.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DM802.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > TLチューブ","DM8714K|パナチューブアダプタ 14","DM8714K"," 
 入数：1
 単位：個
 ","44.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/DM8714K.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > VE管・付属品 > 2号コネクタ","2K-16|２号コネクター","2K-16"," 
 規格：VE16用 グレー 高耐候性
 入数：1
 単位：セット
 ","832.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/2K-16.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > HIVE、HIVP管、VU管・付属品 > 2号コネクタ","2K-42DB|２号コネクター","2K-42DB"," 
 規格：VE42用 濃紺 高耐候性
 入数：1
 単位：個
 ","367.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/2K-42DB.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > VE管・付属品 > カップリング","3C-16M|伸縮カップリング","3C-16M"," 
 規格：VE16用Mホワイト 高耐候性
 入数：1
 単位：個
 ","95.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/3C-16M.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > HIVE、HIVP管、VU管・付属品 > カップリング","3C-70DB|伸縮カップリング","3C-70DB"," 
 規格：VE70用 濃紺 高耐候性
 入数：1
 単位：個
 ","1069.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/3C-70DB.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > VE管・付属品 > ブッシング","B-22J|ビニルブッシング","B-22J"," 
 規格：VE22用ベージュ高耐候性
 入数：1
 単位：個
 ","66.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/B-22J.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > HIVE、HIVP管、VU管・付属品 > ブッシング","B-70DB|ビニルブッシング","B-70DB"," 
 規格：VE70用 濃紺 高耐候性
 入数：1
 単位：個
 ","659.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/B-70DB.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > VE管・付属品 > サドル","KT-30|ＳＶ片サドル３０　２５．５?２８φ　ＳＶ・ＴＬチューブ・電線管用","KT-30"," 
 規格：SV・TLチューブ・電線管用　50個入
 入数：1
 単位：セット
 ","2376.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/KT-30.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > 吊金具","MBC-0814G|ワンタッチボルトカバー　グレー　１０個入","MBC-0814G"," 
 規格：M8?M14_W3/8_W1/2
 入数：1
 単位：袋
 ","1404.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/MBC-0814G.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > VE管・付属品 > エントランスキャップ","MEC-14TJ|エントランスキャップ　ツバ付","MEC-14TJ"," 
 規格：VE14用ベージュ高耐候性
 入数：1
 単位：個
 ","356.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/MEC-14TJ.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > HIVE、HIVP管、VU管・付属品 > その他","MEC-70DB|エントランスキャップ","MEC-70DB"," 
 規格：VE70用 濃紺 高耐候性
 入数：1
 単位：個
 ","3650.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/MEC-70DB.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > VE管・付属品 > ターミナルキャップ","MTC-16M|ターミナルキャップ","MTC-16M"," 
 規格：VE16用Mホワイト高耐候性
 入数：1
 単位：個
 ","378.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/MTC-16M.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > VE管・付属品 > ノーマル","N-16K|ノーマルベンド","N-16K"," 
 規格：VE16用ブラック高耐候性
 入数：1
 単位：個
 ","281.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/N-16K.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > HIVE、HIVP管、VU管・付属品 > ノーマル","N-70DB|ノーマルベンド","N-70DB"," 
 規格：VE70用 濃紺 高耐候性
 入数：1
 単位：個
 ","2506.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/N-70DB.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > VE管・付属品 > 丸ボックス","PVM-0YJ|露出丸型ボックス","PVM-0YJ"," 
 規格：ブランクタイプ ベージュ
 入数：1
 単位：個
 ","389.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/PVM-0YJ.htm",""
".d???l?b?g","電線管付属品、CD・PF管など配管材関連 > プルボックス（樹脂製）","PVP-1007BLB|ＶＥ　カブセ防水プルボックス","PVP-1007BLB"," 
 規格：100-100-75 ライトブラウン
 入数：1
 単位：面
 ","2430.0","1","","http://www.denzai-net.jp/item_conduit-pipe-accessories/PVP-1007BLB.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > 振れ止め金具","5ARS9|アングル用振れ止め金具","5ARS9"," 
 規格：5ARアルミラック片側用
 入数：1
 単位：個
 ","316.0","1","","http://www.denzai-net.jp/item_mall-duct/5ARS9.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > その他","BK30|壁面用ブラケット　右折","BK30"," 
 規格：適合ラックW300ミリ
 入数：1
 単位：個
 ","957.0","1","","http://www.denzai-net.jp/item_mall-duct/BK30.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > レースウェイ・付属品 > コンセントボックス","CP4F|大角形用コンセントプレート","CP4F"," 
 規格：2P15A・20A用
 入数：1
 単位：個
 ","121.0","1","","http://www.denzai-net.jp/item_mall-duct/CP4F.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > カバー","CV80|直線カバー","CV80"," 
 規格：810×1500
 入数：1
 単位：枚
 ","7734.0","1","","http://www.denzai-net.jp/item_mall-duct/CV80.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > レースウェイ・付属品 > ジャンクションボックス","DB2S|ジャンクションボックス","DB2S"," 
 規格：直線2方出 DP2用
 入数：1
 単位：個
 ","874.0","1","","http://www.denzai-net.jp/item_mall-duct/DB2S.htm",""
".d???l?b?g","ブレーカー・タイムスイッチ・開閉器関連 > 操作用押ボタン","BSH221ON|操作用押釦開閉器","BSH221ON"," 
 規格：露出型 ON 1ａ
 入数：1
 単位：個
 ","572.0","1","","http://www.denzai-net.jp/item_timeswitch-breaker/BSH221ON.htm",""
".d???l?b?g","ブレーカー・タイムスイッチ・開閉器関連 > 電磁接触器","HMUF101|可逆電磁接触器","HMUF101"," 
 規格：一体構造形 10A 100V
 入数：1
 単位：個
 ","4903.0","1","","http://www.denzai-net.jp/item_timeswitch-breaker/HMUF101.htm",""
".d???l?b?g","ブレーカー・タイムスイッチ・開閉器関連 > 漏電ブレーカー > テンパール工業製","102EC0630|漏電ブレーカ OC付 60A","102EC0630"," 
 規格：100-200 2P100AF30ｍA
 入数：1
 単位：台
 ","14688.0","1","","http://www.denzai-net.jp/item_timeswitch-breaker/102EC0630.htm",""
".d???l?b?g","ブレーカー・タイムスイッチ・開閉器関連 > コンパクトブレーカー > テンパール工業製","2N13030|パールミニ漏電ブレーカ","2N13030"," 
 規格：2P2E30AF 30A30ｍA
 入数：1
 単位：個
 ","3197.0","1","","http://www.denzai-net.jp/item_timeswitch-breaker/2N13030.htm",""
